	city	city_ascii
631	Bni Abdellah	Bni Abdellah
632	Douar Tazrout	Douar Tazrout
633	Douar Oulad Bou Krae El Fouqani	Douar Oulad Bou Krae El Fouqani
634	Tinzart	Tinzart
635	El Arba Bouzemmour	El Arba Bouzemmour
636	Aït Ouakrim	Ait Ouakrim
637	Ighil	Ighil
638	Amersid	Amersid
639	Sidi Harazem	Sidi Harazem
640	Bni Hadifa	Bni Hadifa
641	Ajdir	Ajdir
642	Aït el Farsi	Ait el Farsi
643	El Aargub	El Aargub
644	Oulad Zarrad	Oulad Zarrad
645	Tichla	Tichla
646	Ait Ban	Ait Ban
647	Tafadna	Tafadna
648	Mechra-Hommadi	Mechra-Hommadi
649	Jemaat Moul Blad	Jemaat Moul Blad
650	Guenfouda	Guenfouda
651	Dhar Souk	Dhar Souk
652	Imigdal	Imigdal
653	Bine Al Widane	Bine Al Widane
654	Imouzzer des Ida ou Tanane	Imouzzer des Ida ou Tanane
655	Taliouîne	Taliouine
656	Tizagzawine	Tizagzawine
657	Timzguida Ouftas	Timzguida Ouftas
658	Akarma	Akarma
659	Tiouli	Tiouli
660	Izmorene	Izmorene
661	Douar Oulad Amer Leqliaa	Douar Oulad Amer Leqliaa
662	Aghbar	Aghbar
663	Bigoudine	Bigoudine
664	Fezouane	Fezouane
665	Oulad Messaoud	Oulad Messaoud
666	Reçani	Recani
667	Bab Boudir	Bab Boudir
668	Moulay Driss Aghbal	Moulay Driss Aghbal
669	Azrar	Azrar
670	Uad Damran	Uad Damran
671	Lemsid	Lemsid
672	Ksar Oulad Azzouz	Ksar Oulad Azzouz
673	Bou Zemou	Bou Zemou
674	Douar Oulad Bouziane	Douar Oulad Bouziane
675	Douar El Mellaliyine	Douar El Mellaliyine
676	Alougoum	Alougoum
677	Matarka	Matarka
678	Ain Bida	Ain Bida
679	Mzizal	Mzizal
680	Nkob	Nkob
681	Bghaghza	Bghaghza
682	Sidi Bettach	Sidi Bettach
683	Outerbat	Outerbat
684	Taouz	Taouz
685	Beni Khaled	Beni Khaled
686	Saddina	Saddina
687	Adis	Adis
688	Akka Irene	Akka Irene
689	Oum Azza	Oum Azza
690	Tadighoust	Tadighoust
691	Oulad Aïssa	Oulad Aissa
692	Zawyat Sidi Hamza	Zawyat Sidi Hamza
693	Aït Athmane	Ait Athmane
694	Timoulay Izder	Timoulay Izder
695	Ez Zinat	Ez Zinat
696	Tafetchna	Tafetchna
697	Souk el Had-des Beni-Batao	Souk el Had-des Beni-Batao
