	city	city_ascii
597	Lermontov	Lermontov
598	Nevyansk	Nevyansk
599	Kolpashevo	Kolpashevo
600	Fokino	Fokino
601	Tashtagol	Tashtagol
602	Gusinoozërsk	Gusinoozersk
603	Krasnouralsk	Krasnouralsk
604	Krasnoarmeysk	Krasnoarmeysk
605	Zvenigorod	Zvenigorod
606	Isilkul	Isilkul
607	Guryevsk	Guryevsk
608	Karachayevsk	Karachayevsk
609	Velsk	Velsk
610	Svetlyy	Svetlyy
611	Kalachinsk	Kalachinsk
612	Staraya Kupavna	Staraya Kupavna
613	Khadyzhensk	Khadyzhensk
614	Mendeleyevsk	Mendeleyevsk
615	Nikolskoye	Nikolskoye
616	Bavly	Bavly
617	Kommunar	Kommunar
618	Ust’-Katav	Ust'-Katav
619	Semikarakorsk	Semikarakorsk
620	Kozmodemyansk	Kozmodemyansk
621	Vilyuchinsk	Vilyuchinsk
622	Omutninsk	Omutninsk
623	Kotovo	Kotovo
624	Vereshchagino	Vereshchagino
625	Chernogolovka	Chernogolovka
626	Ryazhsk	Ryazhsk
627	Khotkovo	Khotkovo
628	Palatka	Palatka
629	Tarko-Sale	Tarko-Sale
630	Kaltan	Kaltan
631	Lyskovo	Lyskovo
632	Pushchino	Pushchino
633	Nerekhta	Nerekhta
634	Bologoye	Bologoye
635	Vikhorevka	Vikhorevka
636	Toguchin	Toguchin
637	Elektrougli	Elektrougli
638	Sysert	Sysert
639	Dudinka	Dudinka
640	Roshal	Roshal
641	Nizhniy Lomov	Nizhniy Lomov
642	Osa	Osa
643	Kurovskoye	Kurovskoye
644	Buinsk	Buinsk
645	Olenegorsk	Olenegorsk
646	Dugulubgey	Dugulubgey
647	Okha	Okha
648	Bobrov	Bobrov
649	Aldan	Aldan
650	Nikolsk	Nikolsk
651	Arsk	Arsk
652	Tyrnyauz	Tyrnyauz
653	Ostrov	Ostrov
654	Kubinka	Kubinka
655	Tsotsin-Yurt	Tsotsin-Yurt
656	Sergach	Sergach
657	Yeniseysk	Yeniseysk
658	Pikalëvo	Pikalevo
659	Kotelnikovo	Kotelnikovo
660	Zverevo	Zverevo
661	Alagir	Alagir
662	Shakhunya	Shakhunya
663	Bachi-Yurt	Bachi-Yurt
664	Kyakhta	Kyakhta
665	Usman	Usman
666	Nizhnyaya Tura	Nizhnyaya Tura
667	Gubakha	Gubakha
668	Volokolamsk	Volokolamsk
669	Nyandoma	Nyandoma
670	Ekazhevo	Ekazhevo
671	Agryz	Agryz
672	Rybnoye	Rybnoye
673	Cherepanovo	Cherepanovo
674	Yershov	Yershov
675	Terek	Terek
676	Beloyarskiy	Beloyarskiy
677	Kovylkino	Kovylkino
678	Ardon	Ardon
679	Lodeynoye Pole	Lodeynoye Pole
680	Starodub	Starodub
681	Rayevskiy	Rayevskiy
682	Kirovgrad	Kirovgrad
683	Lebedyan	Lebedyan
684	Bakal	Bakal
685	Lgov	Lgov
686	Abdulino	Abdulino
687	Uzhur	Uzhur
688	Goyty	Goyty
689	Nikolayevsk-na-Amure	Nikolayevsk-na-Amure
690	Proletarsk	Proletarsk
691	Dankov	Dankov
692	Onega	Onega
693	Shimanovsk	Shimanovsk
694	Nelidovo	Nelidovo
