	city	city_ascii
1711	Alvorada D’Oeste	Alvorada D'Oeste
1712	Guareí	Guarei
1713	Alto Santo	Alto Santo
1714	Poço Fundo	Poco Fundo
1715	Bonito	Bonito
1716	Nova Resende	Nova Resende
1717	Nova Ipixuna	Nova Ipixuna
1718	Tejuçuoca	Tejucuoca
1719	Taguatinga	Taguatinga
1720	Pindaí	Pindai
1721	Itariri	Itariri
1722	Campanha	Campanha
1723	Tocantins	Tocantins
1724	Sumé	Sume
1725	Carnaubal	Carnaubal
1726	Potirendaba	Potirendaba
1727	Brasilândia	Brasilandia
1728	Agudo	Agudo
1729	Ibicuí	Ibicui
1730	Ibitiara	Ibitiara
1731	Salesópolis	Salesopolis
1732	Raposos	Raposos
1733	Poté	Pote
1734	Carapebus	Carapebus
1735	Buritama	Buritama
1736	Jutaí	Jutai
1737	Pedregulho	Pedregulho
1738	Charqueada	Charqueada
1739	Tururu	Tururu
1740	Bady Bassitt	Bady Bassitt
1741	Morretes	Morretes
1742	Itaeté	Itaete
1743	Passa Quatro	Passa Quatro
1744	Sertanópolis	Sertanopolis
1745	Pindorama	Pindorama
1746	Bituruna	Bituruna
1747	Aveiro	Aveiro
1748	Acarape	Acarape
1749	São Pedro do Sul	Sao Pedro do Sul
1750	Assaí	Assai
1751	Otacílio Costa	Otacilio Costa
1752	Tapejara	Tapejara
1753	Itaú de Minas	Itau de Minas
1754	Caçu	Cacu
1755	Vila Bela da Santíssima Trindade	Vila Bela da Santissima Trindade
1756	Capinópolis	Capinopolis
1757	Igaporã	Igapora
1758	Araputanga	Araputanga
1759	Poxoréo	Poxoreo
1760	Palmitos	Palmitos
1761	Altinópolis	Altinopolis
1762	Getúlio Vargas	Getulio Vargas
1763	Mujuí dos Campos	Mujui dos Campos
1764	Barra de Santo Antônio	Barra de Santo Antonio
1765	Paulino Neves	Paulino Neves
1766	Iguatemi	Iguatemi
1767	Quixelô	Quixelo
1768	Iraci	Iraci
1769	Corupá	Corupa
1770	Joaquim Nabuco	Joaquim Nabuco
1771	Candói	Candoi
1772	Guamaré	Guamare
1773	Piancó	Pianco
1774	Caetano	Caetano
1775	Fartura	Fartura
1776	Tabatinga	Tabatinga
1777	Grão Mogol	Grao Mogol
1778	Indiaroba	Indiaroba
1779	Mozarlândia	Mozarlandia
1780	Restinga Sêca	Restinga Seca
1781	Jussara	Jussara
1782	Barrocas	Barrocas
1783	Ibateguara	Ibateguara
1784	Jataúba	Jatauba
1785	Papagaios	Papagaios
1786	Biritinga	Biritinga
1787	Lagoa Real	Lagoa Real
1788	Nova Ponte	Nova Ponte
1789	São João Evangelista	Sao Joao Evangelista
1790	Pereiro	Pereiro
1791	Itajibá	Itajiba
1792	Água Clara	Agua Clara
1793	Acajutiba	Acajutiba
1794	Abadiânia	Abadiania
1795	Saboeiro	Saboeiro
1796	Itamonte	Itamonte
