	city	city_ascii
951	Ardmore	Ardmore
952	University Heights	University Heights
953	Wilton Manors	Wilton Manors
954	Clarkston	Clarkston
955	Lantana	Lantana
956	Pelham	Pelham
957	Cherry Creek	Cherry Creek
958	Minnehaha	Minnehaha
959	Patchogue	Patchogue
960	Oak Hills	Oak Hills
961	North Merrick	North Merrick
962	Home Gardens	Home Gardens
963	Salisbury	Salisbury
964	Emeryville	Emeryville
965	Hasbrouck Heights	Hasbrouck Heights
966	Red Bank	Red Bank
967	South Miami	South Miami
968	Clawson	Clawson
969	Newman	Newman
970	Naranja	Naranja
971	View Park-Windsor Hills	View Park-Windsor Hills
972	North Wantagh	North Wantagh
973	Bothell East	Bothell East
974	Alum Rock	Alum Rock
975	Westwood Lakes	Westwood Lakes
976	Yeadon	Yeadon
977	Wallington	Wallington
978	Waipio	Waipio
979	Maili	Maili
980	River Edge	River Edge
981	Signal Hill	Signal Hill
982	Piedmont	Piedmont
983	Rossmoor	Rossmoor
984	Guttenberg	Guttenberg
985	Summit	Summit
986	Orange Cove	Orange Cove
987	Suffern	Suffern
988	La Riviera	La Riviera
989	Little Ferry	Little Ferry
