	city	city_ascii
810	Horn-Bad Meinberg	Horn-Bad Meinberg
811	Stockach	Stockach
812	Wittenberge	Wittenberge
813	Finnentrop	Finnentrop
814	Schrobenhausen	Schrobenhausen
815	Guben	Guben
816	Königstein im Taunus	Konigstein im Taunus
817	Altena	Altena
818	Kamenz	Kamenz
819	Damme	Damme
820	Bad Wildungen	Bad Wildungen
821	Eggenstein-Leopoldshafen	Eggenstein-Leopoldshafen
822	Penzberg	Penzberg
823	Stockelsdorf	Stockelsdorf
824	Nümbrecht	Numbrecht
825	Marienberg	Marienberg
826	Poing	Poing
827	Freiberg am Neckar	Freiberg am Neckar
828	Künzell	Kunzell
829	Bargteheide	Bargteheide
830	Kronach	Kronach
831	Eppelborn	Eppelborn
832	Cham	Cham
833	Babenhausen	Babenhausen
834	Schwarzenberg	Schwarzenberg
835	Preetz	Preetz
836	Diepholz	Diepholz
837	Seeheim-Jugenheim	Seeheim-Jugenheim
838	Reinheim	Reinheim
839	Kelheim	Kelheim
840	Holzkirchen	Holzkirchen
841	Marbach am Neckar	Marbach am Neckar
842	Bürstadt	Burstadt
843	Bruckmühl	Bruckmuhl
844	Gunzenhausen	Gunzenhausen
845	Großostheim	Grossostheim
846	Aue	Aue
847	Leopoldshöhe	Leopoldshohe
848	Illingen	Illingen
849	Zeulenroda	Zeulenroda
850	Hünfeld	Hunfeld
851	Hövelhof	Hovelhof
852	Kirchlengern	Kirchlengern
853	Regenstauf	Regenstauf
854	Kirchhain	Kirchhain
855	Brackenheim	Brackenheim
856	Finsterwalde	Finsterwalde
857	Bad Lippspringe	Bad Lippspringe
858	Wurzen	Wurzen
859	Weißwasser/Oberlausitz	Weisswasser/Oberlausitz
860	Hude	Hude
861	Petersberg	Petersberg
862	Brakel	Brakel
863	Kierspe	Kierspe
864	Dieburg	Dieburg
865	Schmelz	Schmelz
866	Michelstadt	Michelstadt
867	Straelen	Straelen
868	Loxstedt	Loxstedt
869	Schiffweiler	Schiffweiler
870	Halver	Halver
871	Walldorf	Walldorf
872	Erwitte	Erwitte
873	Clausthal-Zellerfeld	Clausthal-Zellerfeld
874	Bad Wörishofen	Bad Worishofen
875	Pocking	Pocking
876	Wiefelstede	Wiefelstede
877	Wardenburg	Wardenburg
878	Wendelstein	Wendelstein
879	Sandhausen	Sandhausen
880	Taucha	Taucha
881	Lübbenau/Spreewald	Lubbenau/Spreewald
882	Ebersbach an der Fils	Ebersbach an der Fils
883	Alsfeld	Alsfeld
