	city	city_ascii
145	Ciudad Mante	Ciudad Mante
146	Escuintla	Escuintla
147	Fresnillo	Fresnillo
148	Iguala de la Independencia	Iguala de la Independencia
149	Huauchinango	Huauchinango
150	La Piedad	La Piedad
151	San Felipe	San Felipe
152	Lerma	Lerma
153	Ciudad Río Bravo	Ciudad Rio Bravo
154	Zihuatanejo	Zihuatanejo
155	Tula de Allende	Tula de Allende
156	San Felipe del Progreso	San Felipe del Progreso
157	Coatepec	Coatepec
158	Tizayuca	Tizayuca
159	San Luis de la Paz	San Luis de la Paz
160	Jilotepec	Jilotepec
161	Tenancingo	Tenancingo
162	Tultepec	Tultepec
163	Ciudad Lázaro Cárdenas	Ciudad Lazaro Cardenas
164	Cadereyta Jiménez	Cadereyta Jimenez
165	Acayucan	Acayucan
166	Apizaco	Apizaco
167	Tala	Tala
168	Fuentes del Valle	Fuentes del Valle
169	Salina Cruz	Salina Cruz
170	Jalpa de Méndez	Jalpa de Mendez
171	Nacajuca	Nacajuca
172	Cárdenas	Cardenas
173	Ciudad Lerdo	Ciudad Lerdo
174	Tacámbaro de Codallos	Tacambaro de Codallos
175	Cunduacán	Cunduacan
176	Cozumel	Cozumel
177	Cabo San Lucas	Cabo San Lucas
178	Zacatlán	Zacatlan
179	Juchitán de Zaragoza	Juchitan de Zaragoza
180	Tejupilco	Tejupilco
181	Tamazunchale	Tamazunchale
182	Jacona de Plancarte	Jacona de Plancarte
183	Guamúchil	Guamuchil
184	Guasave	Guasave
185	Rioverde	Rioverde
186	Matehuala	Matehuala
187	Frontera	Frontera
188	Misantla	Misantla
189	Valle Hermoso	Valle Hermoso
190	Jiquílpan de Juárez	Jiquilpan de Juarez
191	Colonia del Sol	Colonia del Sol
192	Huatusco	Huatusco
193	Tecate	Tecate
194	Valle de Bravo	Valle de Bravo
195	Amozoc	Amozoc
196	Linares	Linares
197	Sabinas	Sabinas
198	Teoloyucan	Teoloyucan
199	Acámbaro	Acambaro
200	Altamira	Altamira
201	Cortazar	Cortazar
202	Cosamaloapan	Cosamaloapan
203	Sombrerete	Sombrerete
204	San Pedro	San Pedro
205	Temascalcingo	Temascalcingo
206	Tezonapa	Tezonapa
207	Etchojoa	Etchojoa
208	Romita	Romita
209	San José Iturbide	San Jose Iturbide
210	Actopan	Actopan
211	San Buenaventura	San Buenaventura
212	Huamantla	Huamantla
213	Nuevo Casas Grandes	Nuevo Casas Grandes
